Age,Gender,Occupation
3.0,Male,Nurse
74.0,Male,Doctor
67.0,Male,Artist
37.0,Female,Teacher
41.0,Female,Nurse
42.0,Female,N/A
82.0,N/A,Nurse
42.0,Female,N/A
77.0,Male,Engineer
40.0,Male,Lawyer
66.0,Female,Nurse
4.0,Female,Artist
50.19349722442506,N/A,Artist
13.0,Male,Engineer
95.0,Male,Artist
37.0,Male,Nurse
37.0,Male,Scientist
35.0,Female,Engineer
93.0,Male,Artist
6.0,Female,Doctor
27.0,Female,Lawyer
71.0,Male,N/A
62.0,Female,Doctor
4.0,Male,Teacher
33.0,Male,N/A
49.0,Female,Lawyer
54.0,Male,Teacher
40.0,Female,Doctor
49.78237410071942,Female,Teacher
50.19349722442506,N/A,Nurse
40.0,Female,Doctor
49.78237410071942,Female,Artist
89.0,Female,Lawyer
38.0,Male,Artist
45.0,N/A,Engineer
31.0,Male,Teacher
91.0,Female,Artist
26.0,Male,Engineer
63.0,Female,Artist
22.0,Male,Teacher
59.0,N/A,N/A
50.82427536231884,Male,Teacher
90.0,Female,Scientist
45.0,N/A,Artist
88.0,Male,Doctor
50.82427536231884,Male,Lawyer
66.0,N/A,N/A
78.0,Male,Engineer
65.0,Female,Doctor
6.0,Male,Nurse
81.0,N/A,Teacher
4.0,N/A,Scientist
49.78237410071942,Female,Scientist
100.0,Female,Teacher
6.0,N/A,Lawyer
37.0,Female,Artist
78.0,Female,Doctor
9.0,Male,Engineer
33.0,Male,Scientist
93.0,Female,Doctor
58.0,Male,Lawyer
47.0,N/A,Lawyer
95.0,Male,Doctor
49.78237410071942,Female,Scientist
100.0,Male,Scientist
8.0,Female,Scientist
23.0,Female,Lawyer
41.0,Female,N/A
93.0,Female,Teacher
54.0,Male,Engineer
49.78237410071942,Female,Artist
50.0,Male,N/A
13.0,Male,N/A
96.0,Male,Lawyer
10.0,Male,N/A
93.0,Male,Teacher
48.0,Male,Lawyer
90.0,Female,Lawyer
50.0,Female,Teacher
1.0,Female,Doctor
87.0,N/A,Scientist
63.0,Female,Lawyer
36.0,Female,Scientist
82.0,Male,N/A
49.78237410071942,Female,Lawyer
54.0,Female,Engineer
82.0,Female,Nurse
50.82427536231884,Male,Teacher
96.0,Male,Artist
8.0,Male,Lawyer
95.0,N/A,Engineer
13.0,Female,Nurse
100.0,Male,N/A
72.0,N/A,Scientist
43.0,Female,Lawyer
30.0,Male,Artist
72.0,N/A,Doctor
62.0,Female,Doctor
12.0,Male,Scientist
77.0,Female,Scientist
49.78237410071942,Female,Scientist
40.0,Female,Scientist
49.78237410071942,Female,N/A
0.0,Female,Teacher
58.0,Female,Artist
37.0,Male,Scientist
15.0,Female,Artist
99.0,Female,N/A
30.0,Male,Lawyer
96.0,Female,Scientist
37.0,Female,Artist
66.0,Female,Teacher
20.0,Male,Scientist
49.78237410071942,Female,Artist
41.0,Male,N/A
49.78237410071942,Female,Engineer
86.0,Male,Lawyer
46.0,Female,Scientist
90.0,Male,Doctor
80.0,Male,Scientist
40.0,Male,Engineer
66.0,Male,Artist
50.82427536231884,Male,Nurse
79.0,Female,N/A
87.0,N/A,Engineer
29.0,Male,N/A
5.0,Male,Scientist
42.0,Male,Scientist
49.78237410071942,Female,Lawyer
83.0,Male,Lawyer
17.0,N/A,Nurse
17.0,Male,N/A
33.0,Female,Engineer
19.0,Female,Doctor
97.0,Female,Lawyer
50.82427536231884,Male,N/A
48.0,Male,Scientist
21.0,Male,Engineer
4.0,Female,Artist
14.0,Male,Engineer
27.0,Female,Artist
79.0,Male,Nurse
69.0,Female,N/A
90.0,Male,Engineer
5.0,N/A,Artist
27.0,Female,N/A
21.0,Female,Engineer
8.0,Female,Doctor
42.0,Male,Teacher
75.0,Male,Scientist
59.0,Male,Scientist
70.0,Female,Scientist
100.0,Female,N/A
81.0,Male,N/A
17.0,Female,Teacher
13.0,Male,Artist
41.0,Female,Lawyer
53.0,Male,Engineer
28.0,Male,N/A
97.0,Female,Lawyer
4.0,Male,Nurse
61.0,Female,Nurse
78.0,Male,Doctor
50.82427536231884,Male,Engineer
2.0,Male,Lawyer
73.0,Female,Engineer
58.0,Female,Teacher
46.0,Female,Nurse
71.0,Female,Nurse
97.0,Female,N/A
97.0,Female,Artist
93.0,Female,Lawyer
55.0,Female,Nurse
84.0,N/A,N/A
59.0,Male,Teacher
100.0,Female,Teacher
27.0,Female,Scientist
45.0,Male,Scientist
76.0,Male,Nurse
78.0,Female,Lawyer
1.0,Female,Artist
77.0,Male,Artist
95.0,Male,Nurse
71.0,Male,N/A
73.0,N/A,Artist
18.0,Male,Engineer
15.0,Male,Lawyer
26.0,Male,Scientist
50.82427536231884,Male,N/A
97.0,Female,Scientist
10.0,Male,Nurse
50.82427536231884,Male,Lawyer
86.0,Female,Lawyer
62.0,Male,Scientist
29.0,Male,Scientist
29.0,Female,Artist
4.0,Female,Scientist
63.0,Male,Nurse
35.0,N/A,Teacher
37.0,Male,Engineer
2.0,Female,Artist
71.0,N/A,Scientist
20.0,Female,Artist
95.0,Female,Engineer
2.0,N/A,Doctor
50.82427536231884,Male,Scientist
3.0,Male,Artist
5.0,N/A,Artist
88.0,Female,Artist
85.0,Male,Nurse
33.0,Male,Artist
3.0,Male,Lawyer
45.0,Female,Teacher
95.0,Female,Scientist
74.0,N/A,Nurse
6.0,N/A,N/A
6.0,Female,Engineer
68.0,Male,Scientist
51.0,Male,Artist
58.0,Female,Doctor
86.0,Female,Doctor
29.0,Female,Engineer
74.0,N/A,Engineer
87.0,Female,Artist
38.0,N/A,Teacher
92.0,Female,N/A
59.0,N/A,Artist
74.0,Female,N/A
51.0,Male,Teacher
5.0,Male,Doctor
86.0,Female,Teacher
6.0,Male,Teacher
5.0,Male,Scientist
44.0,Male,Engineer
77.0,Male,Teacher
24.0,Female,Nurse
50.0,Female,Teacher
94.0,Male,Doctor
20.0,Male,Lawyer
19.0,Male,Lawyer
94.0,Female,Nurse
96.0,Male,Nurse
61.0,Male,Scientist
34.0,Female,Lawyer
7.0,Male,Scientist
26.0,Female,Lawyer
58.0,Female,N/A
86.0,Male,Engineer
35.0,Female,Lawyer
12.0,N/A,Scientist
3.0,Female,N/A
90.0,Male,Nurse
11.0,Female,Scientist
28.0,Female,Engineer
50.19349722442506,N/A,Nurse
71.0,Female,N/A
7.0,Male,Lawyer
21.0,N/A,Nurse
78.0,Male,N/A
77.0,Male,Engineer
77.0,Female,Doctor
60.0,Male,Lawyer
19.0,Male,Artist
37.0,Female,Teacher
59.0,Male,Lawyer
24.0,Female,Nurse
24.0,N/A,Teacher
68.0,Male,Nurse
25.0,Male,Teacher
70.0,Female,Lawyer
94.0,Male,Lawyer
4.0,Male,Lawyer
19.0,Male,Artist
41.0,Male,Lawyer
78.0,N/A,Artist
5.0,Female,Scientist
24.0,Female,Engineer
42.0,Male,Doctor
10.0,N/A,Doctor
25.0,Male,Artist
3.0,Female,N/A
20.0,Male,Teacher
37.0,Male,Doctor
50.82427536231884,Male,Scientist
40.0,Female,Engineer
78.0,Male,Scientist
50.82427536231884,Male,Artist
10.0,Female,Engineer
37.0,Female,Doctor
50.82427536231884,Male,Engineer
56.0,Male,Artist
62.0,Male,Scientist
15.0,N/A,Lawyer
58.0,Male,Nurse
16.0,Female,Scientist
39.0,Female,Engineer
71.0,Female,Engineer
9.0,Female,Engineer
74.0,Male,Artist
59.0,Female,Scientist
17.0,Male,Nurse
30.0,Female,N/A
100.0,N/A,Engineer
71.0,Female,Engineer
87.0,Female,Lawyer
66.0,Male,Lawyer
16.0,Female,N/A
19.0,Female,Doctor
70.0,N/A,Scientist
44.0,Female,N/A
26.0,Female,Nurse
69.0,Male,Lawyer
97.0,Male,Artist
26.0,N/A,Nurse
66.0,Male,Lawyer
37.0,Male,Scientist
32.0,Male,N/A
28.0,Female,Artist
15.0,N/A,N/A
56.0,N/A,Doctor
49.78237410071942,Female,Nurse
8.0,N/A,Teacher
23.0,Female,Doctor
75.0,Male,Doctor
6.0,Female,Lawyer
57.0,Male,Scientist
17.0,Male,N/A
49.78237410071942,Female,Teacher
50.82427536231884,Male,Doctor
49.78237410071942,Female,Doctor
51.0,Male,Teacher
22.0,Female,Scientist
47.0,Male,Teacher
2.0,Male,Doctor
61.0,N/A,Engineer
52.0,Male,Doctor
59.0,N/A,Teacher
32.0,Male,Lawyer
49.0,N/A,Doctor
49.78237410071942,Female,Scientist
41.0,Female,Nurse
88.0,Female,Scientist
2.0,Male,Scientist
1.0,Female,Artist
74.0,Female,Nurse
91.0,Male,Scientist
33.0,Male,Lawyer
63.0,N/A,Nurse
96.0,Female,N/A
70.0,Male,Doctor
99.0,N/A,Scientist
8.0,Female,Nurse
29.0,Male,Scientist
28.0,Male,Engineer
50.82427536231884,Male,Teacher
50.0,Female,Artist
33.0,Male,Lawyer
1.0,Female,Artist
49.78237410071942,Female,Lawyer
69.0,N/A,Doctor
40.0,Male,Nurse
53.0,Female,Doctor
70.0,Female,Scientist
60.0,N/A,Artist
50.82427536231884,Male,N/A
13.0,Male,Teacher
72.0,Female,Nurse
16.0,N/A,Nurse
53.0,Male,Nurse
71.0,Female,Teacher
20.0,Male,Nurse
61.0,N/A,Engineer
50.82427536231884,Male,Scientist
22.0,Male,Lawyer
13.0,Female,Teacher
27.0,Male,N/A
90.0,Male,Artist
51.0,Female,N/A
1.0,Male,Engineer
1.0,Male,N/A
35.0,Female,Doctor
77.0,Female,Nurse
11.0,Male,Artist
30.0,Female,Scientist
90.0,Male,Nurse
94.0,Male,Scientist
33.0,N/A,N/A
59.0,Female,N/A
11.0,N/A,Lawyer
15.0,Male,N/A
36.0,Female,Engineer
49.78237410071942,Female,Scientist
81.0,Male,Lawyer
50.82427536231884,Male,Engineer
21.0,N/A,Lawyer
34.0,Male,Scientist
66.0,Male,Engineer
42.0,Male,Teacher
39.0,Female,N/A
50.82427536231884,Male,Artist
84.0,Male,Doctor
72.0,Female,Engineer
3.0,Male,Teacher
24.0,N/A,Lawyer
15.0,Male,Teacher
50.19349722442506,N/A,Doctor
87.0,Male,Nurse
49.78237410071942,Female,Doctor
86.0,Female,Engineer
77.0,N/A,Engineer
97.0,Male,Scientist
49.78237410071942,Female,Nurse
4.0,Female,Doctor
49.78237410071942,Female,Engineer
23.0,Male,Artist
9.0,Female,Scientist
80.0,Female,N/A
25.0,Male,Teacher
50.82427536231884,Male,Engineer
77.0,N/A,Doctor
79.0,Female,Teacher
4.0,Female,Lawyer
39.0,Female,Doctor
12.0,Female,Doctor
98.0,Female,Nurse
2.0,N/A,N/A
80.0,Female,Teacher
10.0,Male,Artist
82.0,N/A,Scientist
91.0,Female,Doctor
93.0,Male,Doctor
98.0,Female,Lawyer
97.0,Female,Lawyer
65.0,Female,Nurse
34.0,Male,Lawyer
35.0,Female,Scientist
95.0,Female,Nurse
53.0,Female,Teacher
33.0,Female,Scientist
23.0,Male,Teacher
50.82427536231884,Male,Lawyer
3.0,Female,N/A
77.0,Male,Artist
51.0,Male,Nurse
24.0,Female,Scientist
91.0,Female,N/A
8.0,Male,Engineer
54.0,Female,Engineer
49.78237410071942,Female,Nurse
49.78237410071942,Female,Engineer
57.0,Male,Lawyer
77.0,Male,Teacher
63.0,Male,Artist
86.0,Male,Lawyer
65.0,N/A,Scientist
98.0,N/A,Lawyer
31.0,Female,Teacher
5.0,Male,Engineer
70.0,Male,Artist
82.0,Female,Nurse
24.0,Female,Nurse
3.0,Male,Artist
20.0,N/A,Artist
85.0,Female,Scientist
41.0,Female,N/A
62.0,Female,Doctor
73.0,N/A,Scientist
56.0,Female,N/A
63.0,Male,Nurse
56.0,Female,Scientist
4.0,Female,Scientist
52.0,Female,Engineer
50.82427536231884,Male,Teacher
45.0,Female,Engineer
63.0,Male,Engineer
56.0,Female,Scientist
49.78237410071942,Female,Lawyer
82.0,Male,Teacher
15.0,Male,Doctor
36.0,Female,Lawyer
12.0,Male,Scientist
82.0,Male,Doctor
1.0,Male,Teacher
65.0,Male,Scientist
47.0,Male,N/A
95.0,Male,N/A
73.0,Female,N/A
22.0,Female,N/A
37.0,N/A,Scientist
27.0,Female,N/A
95.0,Female,Teacher
16.0,Male,N/A
87.0,Male,Artist
100.0,Female,N/A
55.0,Female,N/A
100.0,Male,N/A
6.0,Female,Engineer
37.0,Male,N/A
79.0,N/A,Lawyer
61.0,N/A,Artist
61.0,Male,Nurse
39.0,Male,Engineer
61.0,Female,Nurse
58.0,Male,Teacher
82.0,Female,Engineer
87.0,N/A,Lawyer
83.0,Female,Scientist
30.0,N/A,Engineer
74.0,Female,Artist
50.19349722442506,N/A,Engineer
65.0,Female,Teacher
98.0,Female,Doctor
66.0,Male,Doctor
49.0,Female,Artist
53.0,Female,Nurse
36.0,N/A,Engineer
79.0,Male,Artist
74.0,Female,Lawyer
38.0,N/A,Engineer
37.0,Male,N/A
22.0,Female,Nurse
41.0,Male,Teacher
50.82427536231884,Male,Engineer
6.0,N/A,Artist
88.0,Female,Artist
29.0,Female,Engineer
34.0,Female,Nurse
28.0,Female,Engineer
53.0,N/A,Engineer
55.0,Male,Doctor
3.0,Male,Scientist
8.0,Female,Artist
79.0,Male,Scientist
55.0,Female,Nurse
15.0,Female,Engineer
92.0,Male,Lawyer
46.0,Female,Scientist
62.0,Female,Nurse
34.0,Female,Doctor
0.0,Female,Nurse
48.0,Male,Nurse
1.0,Male,Artist
18.0,Female,Engineer
20.0,Male,Lawyer
33.0,Male,Lawyer
4.0,Male,Scientist
9.0,Female,Artist
82.0,Female,Scientist
56.0,N/A,Teacher
65.0,Male,Lawyer
87.0,Male,N/A
24.0,Male,Artist
0.0,Female,Doctor
67.0,Male,Lawyer
69.0,Female,Scientist
23.0,Female,Scientist
50.82427536231884,Male,N/A
52.0,Female,Doctor
52.0,Female,Artist
49.78237410071942,Female,Lawyer
66.0,Male,Lawyer
52.0,Male,Doctor
49.78237410071942,Female,Nurse
53.0,Male,N/A
82.0,Male,Doctor
29.0,Male,Nurse
35.0,Male,N/A
7.0,Female,Doctor
28.0,Female,Artist
49.78237410071942,Female,Teacher
18.0,Male,Artist
43.0,Female,Teacher
49.78237410071942,Female,Lawyer
32.0,Female,Lawyer
87.0,Male,Engineer
50.0,Male,N/A
50.82427536231884,Male,Doctor
78.0,Male,Lawyer
85.0,Male,Engineer
91.0,Male,Scientist
70.0,Female,Teacher
90.0,Female,Doctor
2.0,Male,N/A
53.0,Female,N/A
28.0,Male,Engineer
57.0,Female,Teacher
35.0,Male,Artist
4.0,Male,Doctor
21.0,Female,Nurse
34.0,Female,Doctor
60.0,Female,N/A
86.0,Male,Scientist
76.0,Male,Doctor
73.0,Male,Teacher
57.0,Female,Engineer
46.0,Female,N/A
26.0,Female,Doctor
26.0,Female,Scientist
92.0,Male,Scientist
16.0,Male,Nurse
80.0,Male,Teacher
79.0,Male,N/A
93.0,Male,N/A
93.0,Male,Engineer
51.0,Male,Engineer
49.78237410071942,Female,Engineer
33.0,Male,Lawyer
13.0,Female,Teacher
82.0,Female,Scientist
81.0,Male,Doctor
29.0,Female,Scientist
91.0,Female,Lawyer
28.0,Female,Artist
0.0,Female,Scientist
50.0,Male,Lawyer
50.82427536231884,Male,Doctor
50.82427536231884,Male,Nurse
42.0,N/A,Lawyer
36.0,N/A,Engineer
8.0,Male,Teacher
64.0,Male,Teacher
51.0,Male,Nurse
92.0,Female,Teacher
61.0,Male,Scientist
85.0,Male,N/A
33.0,Female,Engineer
97.0,Female,Doctor
33.0,Female,Artist
85.0,Female,Doctor
17.0,Female,Engineer
95.0,N/A,Nurse
47.0,Male,Artist
90.0,N/A,Nurse
41.0,Male,N/A
46.0,Female,Teacher
71.0,Female,Engineer
90.0,N/A,Artist
6.0,Male,Doctor
59.0,N/A,Artist
38.0,Male,Engineer
50.82427536231884,Male,Scientist
90.0,Female,Artist
52.0,Female,Teacher
60.0,Male,N/A
41.0,Male,Teacher
16.0,Male,Artist
60.0,N/A,Doctor
49.78237410071942,Female,Scientist
51.0,Female,Scientist
34.0,Male,Scientist
62.0,Female,Nurse
11.0,N/A,Teacher
11.0,Male,Artist
19.0,N/A,Lawyer
41.0,N/A,N/A
84.0,Female,Engineer
41.0,Male,Scientist
56.0,Female,Engineer
16.0,Male,Doctor
50.82427536231884,Male,N/A
94.0,Female,Artist
50.82427536231884,Male,Teacher
72.0,Male,Nurse
33.0,N/A,Scientist
34.0,Male,Doctor
50.82427536231884,Male,Nurse
36.0,Female,Engineer
35.0,Female,Doctor
67.0,Female,Nurse
50.19349722442506,N/A,Doctor
46.0,Female,Scientist
48.0,Female,Scientist
40.0,Female,Artist
10.0,Male,Teacher
49.78237410071942,Female,Engineer
78.0,Male,Artist
1.0,Male,N/A
17.0,Female,Teacher
4.0,Male,Scientist
44.0,Female,Nurse
97.0,Male,Teacher
77.0,Male,N/A
12.0,Female,Lawyer
60.0,Female,Lawyer
38.0,Female,Doctor
64.0,Female,Lawyer
2.0,Female,Doctor
71.0,Female,Scientist
3.0,Female,N/A
34.0,Male,Lawyer
91.0,Female,Engineer
3.0,Female,N/A
49.0,Male,Lawyer
94.0,Male,Doctor
13.0,Male,Engineer
30.0,N/A,Scientist
93.0,Male,Scientist
28.0,Female,Lawyer
0.0,Male,Teacher
95.0,Male,Engineer
29.0,Female,Engineer
96.0,Male,Nurse
34.0,Male,Nurse
0.0,Female,Teacher
95.0,Female,Lawyer
50.82427536231884,Male,Scientist
98.0,Male,Nurse
77.0,Female,Scientist
69.0,Male,Doctor
3.0,Female,Nurse
80.0,Female,Doctor
85.0,Female,Lawyer
13.0,N/A,Scientist
79.0,Male,Doctor
17.0,Male,Doctor
49.78237410071942,Female,Nurse
49.78237410071942,Female,Nurse
2.0,Female,Nurse
66.0,Male,Nurse
31.0,Male,Artist
20.0,N/A,N/A
97.0,Female,Engineer
68.0,Female,Artist
99.0,Female,Nurse
17.0,N/A,Lawyer
81.0,N/A,N/A
50.19349722442506,N/A,Scientist
50.82427536231884,Male,Lawyer
30.0,N/A,Artist
3.0,Male,Engineer
50.82427536231884,Male,N/A
54.0,N/A,N/A
18.0,Female,Lawyer
31.0,N/A,Lawyer
26.0,Female,Artist
19.0,N/A,Engineer
90.0,Male,Nurse
95.0,Male,Teacher
79.0,N/A,Scientist
83.0,Female,Nurse
82.0,Female,Scientist
34.0,Female,Engineer
69.0,Male,Teacher
73.0,Male,N/A
91.0,Female,Artist
83.0,Male,Scientist
63.0,Male,Lawyer
31.0,Male,Teacher
76.0,Male,Scientist
10.0,N/A,Engineer
50.82427536231884,Male,Engineer
27.0,Female,Lawyer
49.0,N/A,Scientist
74.0,Male,Teacher
89.0,Male,Engineer
64.0,Male,Nurse
50.82427536231884,Male,N/A
56.0,Male,Engineer
88.0,Male,Engineer
74.0,N/A,Doctor
91.0,Female,Artist
34.0,Male,N/A
15.0,Male,N/A
61.0,Female,Engineer
64.0,N/A,N/A
10.0,N/A,Engineer
56.0,N/A,Scientist
11.0,N/A,Doctor
50.82427536231884,Male,Artist
62.0,Female,Doctor
50.82427536231884,Male,N/A
26.0,Male,N/A
92.0,Female,Scientist
17.0,Female,Engineer
50.82427536231884,Male,Lawyer
55.0,Female,Doctor
94.0,Female,Nurse
50.82427536231884,Male,Doctor
26.0,Female,Engineer
41.0,Female,Scientist
88.0,Female,Nurse
94.0,N/A,Scientist
28.0,Male,Teacher
95.0,Female,Scientist
52.0,N/A,Artist
64.0,N/A,Nurse
56.0,N/A,Doctor
82.0,Male,Teacher
16.0,Male,Scientist
88.0,Male,Engineer
14.0,N/A,Nurse
26.0,Female,Engineer
67.0,Male,Doctor
57.0,Female,Lawyer
87.0,Female,Teacher
50.82427536231884,Male,Artist
49.78237410071942,Female,Nurse
37.0,Male,Artist
57.0,Male,Engineer
49.78237410071942,Female,Engineer
90.0,Male,Nurse
13.0,Female,N/A
97.0,Male,N/A
48.0,Female,Engineer
59.0,N/A,Doctor
96.0,Male,Engineer
11.0,Female,Teacher
77.0,Female,Teacher
50.0,Female,N/A
96.0,Male,Teacher
75.0,Female,Scientist
64.0,Female,Doctor
41.0,Male,Artist
58.0,Male,Engineer
11.0,Male,Teacher
89.0,Male,Scientist
92.0,Male,Artist
46.0,Male,Artist
33.0,Female,Artist
59.0,Male,Lawyer
12.0,Female,Lawyer
87.0,Male,Doctor
74.0,Male,Artist
91.0,Female,Teacher
54.0,Male,N/A
82.0,Female,Scientist
64.0,Male,Lawyer
40.0,Female,N/A
49.78237410071942,Female,Doctor
53.0,Female,Doctor
98.0,Male,Teacher
51.0,N/A,Nurse
52.0,Male,Lawyer
6.0,Male,N/A
0.0,Female,Doctor
18.0,Male,Nurse
2.0,Female,Artist
10.0,Female,N/A
20.0,N/A,Doctor
72.0,Female,Lawyer
50.19349722442506,N/A,Lawyer
61.0,Male,Engineer
20.0,Female,Lawyer
77.0,Female,Engineer
12.0,Male,Teacher
66.0,N/A,Engineer
88.0,Female,Doctor
75.0,Male,N/A
7.0,Female,N/A
51.0,Female,Artist
64.0,Male,Artist
100.0,Male,Artist
22.0,Male,Teacher
31.0,Male,Scientist
5.0,N/A,Engineer
66.0,Female,Nurse
38.0,N/A,Scientist
88.0,Male,Doctor
74.0,Male,Doctor
51.0,Male,Engineer
95.0,Male,Doctor
59.0,Female,Teacher
97.0,Female,Teacher
32.0,N/A,Doctor
57.0,Female,Artist
10.0,Female,Lawyer
50.82427536231884,Male,Scientist
12.0,Male,Lawyer
67.0,Male,Engineer
9.0,Female,Lawyer
34.0,Female,Scientist
70.0,Female,Engineer
97.0,Male,Nurse
43.0,Female,Teacher
34.0,Male,N/A
11.0,Female,Doctor
49.78237410071942,Female,Artist
92.0,Male,N/A
57.0,Female,Nurse
39.0,N/A,Lawyer
97.0,Male,Scientist
13.0,Male,Teacher
69.0,Female,Teacher
0.0,Female,Scientist
67.0,Female,Artist
82.0,Male,Teacher
46.0,Female,Lawyer
23.0,Female,Lawyer
50.82427536231884,Male,Engineer
77.0,Male,Teacher
45.0,N/A,Lawyer
2.0,Female,N/A
50.82427536231884,Male,Scientist
63.0,Female,Artist
49.0,N/A,Teacher
38.0,N/A,Lawyer
14.0,Female,Engineer
43.0,Female,Artist
48.0,Female,Engineer
79.0,Female,Nurse
9.0,Female,Doctor
27.0,Male,Nurse
84.0,Female,Doctor
75.0,Male,Doctor
7.0,Male,Artist
15.0,Female,Scientist
83.0,Male,Artist
31.0,Female,Teacher
68.0,Male,Teacher
59.0,Male,Engineer
73.0,N/A,Teacher
21.0,Male,Artist
76.0,Female,Nurse
95.0,Male,N/A
94.0,Male,Engineer
65.0,Male,N/A
19.0,Female,Doctor
4.0,Male,Artist
37.0,Male,N/A
62.0,Female,Artist
89.0,Male,Artist
32.0,N/A,Doctor
14.0,Female,Artist
38.0,Female,Nurse
47.0,Female,Artist
21.0,Male,N/A
4.0,Male,Teacher
79.0,Female,Teacher
14.0,N/A,Teacher
67.0,Female,Artist
89.0,Female,Teacher
47.0,Male,Doctor
91.0,Male,Doctor
93.0,Female,Lawyer
89.0,Female,N/A
35.0,Female,Teacher
96.0,Male,Artist
50.82427536231884,Male,Nurse
44.0,N/A,N/A
50.19349722442506,N/A,Scientist
40.0,Male,Nurse
49.78237410071942,Female,Artist
16.0,Male,Teacher
62.0,Male,N/A
88.0,Male,Teacher
5.0,Female,Lawyer
63.0,Male,Artist
30.0,Female,Scientist
76.0,Female,Nurse
19.0,Male,Nurse
81.0,Female,Engineer
60.0,Male,Nurse
37.0,N/A,Artist
76.0,Male,Engineer
82.0,Female,Scientist
95.0,Female,Lawyer
95.0,Male,Teacher
22.0,Female,Engineer
44.0,Female,Lawyer
86.0,Male,Artist
0.0,Female,Lawyer
93.0,Female,Lawyer
26.0,N/A,Artist
73.0,Female,Engineer
7.0,Female,Artist
31.0,Female,Teacher
58.0,Male,Scientist
50.82427536231884,Male,N/A
50.0,Male,Doctor
16.0,Female,Scientist
98.0,Female,Scientist
63.0,Male,Teacher
84.0,N/A,Teacher
49.78237410071942,Female,Artist
87.0,Male,N/A
74.0,Female,Teacher
96.0,Male,Artist
84.0,N/A,Teacher
28.0,Female,Artist
24.0,Male,Doctor
78.0,Female,Teacher
93.0,Female,Artist
66.0,N/A,Doctor
83.0,N/A,Doctor
42.0,Male,Lawyer
45.0,Male,Artist
85.0,Female,Teacher
27.0,N/A,Nurse
80.0,Female,Lawyer
94.0,Female,N/A
93.0,Female,Lawyer
16.0,Female,Nurse
11.0,Male,Lawyer
90.0,Male,N/A
33.0,Female,N/A
59.0,Female,N/A
87.0,Male,Engineer
82.0,N/A,Scientist
89.0,Male,Nurse
73.0,Female,Doctor
95.0,N/A,Doctor
51.0,Female,N/A
24.0,Female,N/A
10.0,Female,Doctor
77.0,N/A,Artist
67.0,Female,Scientist
49.78237410071942,Female,Engineer
9.0,N/A,Nurse
62.0,Female,Scientist
32.0,Female,Scientist
10.0,Female,N/A
80.0,Female,Engineer
61.0,Male,Scientist
94.0,Female,Engineer
25.0,Female,N/A
3.0,Male,N/A
51.0,N/A,Teacher
33.0,Male,Doctor
8.0,Female,Scientist
77.0,Male,Nurse
15.0,Male,N/A
50.19349722442506,N/A,Teacher
54.0,Female,N/A
56.0,Male,Teacher
50.0,Female,N/A
50.19349722442506,N/A,Engineer
53.0,Male,Artist
40.0,N/A,Nurse
44.0,Male,Artist
93.0,Female,Doctor
21.0,Female,Teacher
50.82427536231884,Male,Nurse
98.0,Male,Doctor
69.0,N/A,Nurse
71.0,Male,Scientist
24.0,Female,Artist
67.0,N/A,Nurse
12.0,Female,Scientist
94.0,Female,Scientist
32.0,Female,Artist
11.0,Female,Nurse
49.78237410071942,Female,Scientist
57.0,Female,Engineer
50.82427536231884,Male,N/A
28.0,Female,N/A
8.0,Male,Artist
20.0,Female,N/A
52.0,Male,Nurse
50.82427536231884,Male,Nurse
65.0,Female,Nurse
20.0,Female,Engineer
50.0,Male,Teacher
97.0,Male,Teacher
2.0,Female,Nurse
56.0,Female,Artist
58.0,Female,Engineer
42.0,N/A,Scientist
97.0,Female,Teacher
47.0,Male,N/A
35.0,Female,N/A
48.0,Female,Scientist
57.0,Female,Scientist
13.0,Female,Teacher
50.82427536231884,Male,Lawyer
88.0,Male,Doctor
14.0,N/A,Artist
60.0,Male,Teacher
12.0,Female,Lawyer
41.0,Male,Lawyer
7.0,Female,Doctor
94.0,N/A,Artist
69.0,Female,Engineer
94.0,Male,Nurse
63.0,Female,Artist
33.0,N/A,Scientist
27.0,Female,Lawyer
31.0,Male,Lawyer
71.0,Female,Teacher
73.0,Female,Doctor
78.0,Male,N/A
57.0,Male,Artist
84.0,Female,Lawyer
72.0,Male,Nurse
54.0,N/A,Doctor
50.82427536231884,Male,Artist
28.0,Male,N/A
50.19349722442506,N/A,Lawyer
26.0,Female,Teacher
10.0,Female,Lawyer
21.0,Female,Lawyer
11.0,Female,Artist
16.0,Male,Doctor
19.0,Female,Doctor
49.78237410071942,Female,Scientist
37.0,Female,Teacher
49.78237410071942,Female,Nurse
52.0,Female,Artist
55.0,Female,Nurse
83.0,Female,Lawyer
24.0,N/A,Scientist
9.0,Female,Lawyer
79.0,Female,Artist
57.0,Female,Teacher
85.0,Female,N/A
71.0,Male,Artist
33.0,Female,Engineer
50.82427536231884,Male,N/A
3.0,N/A,Nurse
19.0,Female,Teacher
11.0,Male,N/A
89.0,Female,N/A
99.0,Female,Engineer
72.0,Male,N/A
50.82427536231884,Male,Lawyer
86.0,N/A,Teacher
50.19349722442506,N/A,Teacher
74.0,Female,Engineer
53.0,Male,Lawyer
89.0,Female,Doctor
81.0,Male,Artist
50.82427536231884,Male,Lawyer
18.0,Male,Teacher
49.0,Female,Nurse
75.0,Male,Engineer
90.0,Male,Artist
9.0,Female,Teacher
33.0,Female,Scientist
84.0,Female,Doctor
61.0,Female,Engineer
